tokenId,name,Quality,Type,Level,CfgId,Feature,Style,Billboard,Visual,Area,GreenhouseAmount,DefenderAttributesBonus,PlantTime,SeedConsumption,WeedProduction,MaxStorage,ClaimableStorage,MaxHP,CurrentHP,FarmState
689,MOBLAND Weed Farm #689,Common,1,1,689,1,1,0,1,4,4,310,44340,242,360,9437,4718,589,589,1
690,MOBLAND Weed Farm #690,Common,1,1,690,1,1,0,1,4,4,280,41160,237,357,9860,4930,571,571,1
691,MOBLAND Weed Farm #691,Uncommon,1,1,691,1,1,0,11,6,6,590,41220,240,415,14000,7000,667,667,1
692,MOBLAND Weed Farm #692,Epic,1,1,692,1,1,0,31,12,12,1080,44160,252,535,35770,17885,876,876,1
693,MOBLAND Weed Farm #693,Common,1,1,693,1,1,0,1,4,4,320,42480,250,350,9255,4627,576,576,1
694,MOBLAND Weed Farm #694,Common,1,1,694,1,1,0,1,4,4,320,41340,245,347,9137,4568,587,587,1
695,MOBLAND Weed Farm #695,Uncommon,1,1,695,1,1,0,11,6,6,620,42300,247,402,14885,7442,658,658,1
696,MOBLAND Weed Farm #696,Common,1,1,696,1,1,0,1,4,4,300,41100,260,365,9700,4850,590,590,1
697,MOBLAND Weed Farm #697,Rare,1,1,697,1,1,0,21,9,9,910,44820,242,435,22835,11417,717,717,1
698,MOBLAND Weed Farm #698,Uncommon,1,1,698,1,1,0,11,6,6,550,41220,250,412,14322,7161,631,631,1
699,MOBLAND Weed Farm #699,Uncommon,1,1,699,1,1,0,11,6,6,620,42000,237,390,14347,7173,663,663,1
700,MOBLAND Weed Farm #700,Common,1,1,700,1,1,0,1,4,4,300,43920,260,375,10057,5028,617,617,1
701,MOBLAND Weed Farm #701,Common,1,1,701,1,1,0,1,4,4,270,41400,245,362,9657,4828,580,580,1
702,MOBLAND Weed Farm #702,Uncommon,1,1,702,1,1,0,11,6,6,610,44820,237,395,13922,6961,639,639,1
703,MOBLAND Weed Farm #703,Rare,1,1,703,1,1,0,21,9,9,820,44940,240,462,24620,12310,758,758,1
704,MOBLAND Weed Farm #704,Common,1,1,704,1,1,0,1,4,4,310,43500,260,355,9632,4816,580,580,1
705,MOBLAND Weed Farm #705,Common,1,1,705,1,1,0,1,4,4,320,41040,247,345,9190,4595,582,582,1
706,MOBLAND Weed Farm #706,Rare,1,1,706,1,1,0,21,9,9,820,41280,260,422,23860,11930,746,746,1
707,MOBLAND Weed Farm #707,Common,1,1,707,1,1,0,1,4,4,320,43980,260,352,9182,4591,570,570,1
708,MOBLAND Weed Farm #708,Common,1,1,708,1,1,0,1,4,4,280,44280,260,350,9917,4958,626,626,1
709,MOBLAND Weed Farm #709,Common,1,1,709,1,1,0,1,4,4,310,44280,242,352,9407,4703,583,583,1
710,MOBLAND Weed Farm #710,Uncommon,1,1,710,1,1,0,11,6,6,640,45120,250,392,14137,7068,648,648,1
711,MOBLAND Weed Farm #711,Common,1,1,711,1,1,0,1,4,4,270,44160,237,370,9590,4795,575,575,1
712,MOBLAND Weed Farm #712,Common,1,1,712,1,1,0,1,4,4,310,43920,237,367,9922,4961,571,571,1
713,MOBLAND Weed Farm #713,Common,1,1,713,1,1,0,1,4,4,290,43440,247,350,9460,4730,620,620,1
714,MOBLAND Weed Farm #714,Rare,1,1,714,1,1,0,21,9,9,810,43260,237,440,23165,11582,741,741,1
715,MOBLAND Weed Farm #715,Common,1,1,715,1,1,0,1,4,4,280,43380,260,380,10017,5008,589,589,1
716,MOBLAND Weed Farm #716,Common,1,1,716,1,1,0,1,4,4,300,41220,237,357,9425,4712,595,595,1
717,MOBLAND Weed Farm #717,Epic,1,1,717,1,1,0,31,12,12,1250,43380,252,500,36895,18447,923,923,1
718,MOBLAND Weed Farm #718,Common,1,1,718,1,1,0,1,4,4,280,43800,250,347,9712,4856,590,590,1
719,MOBLAND Weed Farm #719,Common,1,1,719,1,1,0,1,4,4,280,44460,242,360,9747,4873,617,617,1
720,MOBLAND Weed Farm #720,Common,1,1,720,1,1,0,1,4,4,310,42960,240,365,10010,5005,623,623,1
721,MOBLAND Weed Farm #721,Epic,1,1,721,1,1,0,31,12,12,1220,41520,250,507,38815,19407,933,933,1
722,MOBLAND Weed Farm #722,Common,1,1,722,1,1,0,1,4,4,290,42240,240,352,9467,4733,573,573,1
723,MOBLAND Weed Farm #723,Rare,1,1,723,1,1,0,21,9,9,930,41340,252,462,24552,12276,754,754,1
724,MOBLAND Weed Farm #724,Common,1,1,724,1,1,0,1,4,4,280,41400,250,360,9765,4882,599,599,1
725,MOBLAND Weed Farm #725,Common,1,1,725,1,1,0,1,4,4,320,41700,242,362,9357,4678,574,574,1
726,MOBLAND Weed Farm #726,Epic,1,1,726,1,1,0,31,12,12,1230,41400,247,535,38747,19373,928,928,1
727,MOBLAND Weed Farm #727,Common,1,1,727,1,1,0,1,4,4,270,41880,250,347,9807,4903,626,626,1
728,MOBLAND Weed Farm #728,Uncommon,1,1,728,1,1,0,11,6,6,550,43140,255,397,14515,7257,678,678,1
729,MOBLAND Weed Farm #729,Common,1,1,729,1,1,0,1,4,4,310,44460,240,347,9255,4627,622,622,1
730,MOBLAND Weed Farm #730,Rare,1,1,730,1,1,0,21,9,9,820,43140,252,425,22697,11348,785,785,1
731,MOBLAND Weed Farm #731,Common,1,1,731,1,1,0,1,4,4,310,42120,252,352,9847,4923,581,581,1
732,MOBLAND Weed Farm #732,Rare,1,1,732,1,1,0,21,9,9,980,43860,257,452,23710,11855,750,750,1
733,MOBLAND Weed Farm #733,Common,1,1,733,1,1,0,1,4,4,320,45000,242,375,9172,4586,587,587,1
734,MOBLAND Weed Farm #734,Uncommon,1,1,734,1,1,0,11,6,6,570,44040,247,412,13835,6917,669,669,1
735,MOBLAND Weed Farm #735,Common,1,1,735,1,1,0,1,4,4,300,43380,242,347,9940,4970,627,627,1
736,MOBLAND Weed Farm #736,Legendary,1,1,736,1,1,0,41,16,16,1510,42180,255,607,60935,30467,1118,1118,1
737,MOBLAND Weed Farm #737,Rare,1,1,737,1,1,0,21,9,9,980,43620,255,442,23112,11556,767,767,1
738,MOBLAND Weed Farm #738,Common,1,1,738,1,1,0,1,4,4,270,41160,257,365,9140,4570,604,604,1
739,MOBLAND Weed Farm #739,Common,1,1,739,1,1,0,1,4,4,280,42480,255,372,9902,4951,615,615,1
740,MOBLAND Weed Farm #740,Common,1,1,740,1,1,0,1,4,4,320,44880,237,360,9837,4918,584,584,1
741,MOBLAND Weed Farm #741,Common,1,1,741,1,1,0,1,4,4,280,41820,242,365,9387,4693,605,605,1
742,MOBLAND Weed Farm #742,Uncommon,1,1,742,1,1,0,11,6,6,570,44220,250,392,14890,7445,655,655,1
743,MOBLAND Weed Farm #743,Common,1,1,743,1,1,0,1,4,4,280,44520,242,352,9155,4577,627,627,1
744,MOBLAND Weed Farm #744,Common,1,1,744,1,1,0,1,4,4,310,44520,252,370,9315,4657,570,570,1
745,MOBLAND Weed Farm #745,Legendary,1,1,745,1,1,0,41,16,16,1540,43860,252,590,37882,18941,1044,1044,1
746,MOBLAND Weed Farm #746,Common,1,1,746,1,1,0,1,4,4,320,43680,240,357,9247,4623,602,602,1
747,MOBLAND Weed Farm #747,Uncommon,1,1,747,1,1,0,11,6,6,580,43740,237,400,13672,6836,652,652,1
748,MOBLAND Weed Farm #748,Rare,1,1,748,1,1,0,21,9,9,830,42600,237,452,24582,12291,751,751,1
749,MOBLAND Weed Farm #749,Epic,1,1,749,1,1,0,31,12,12,1100,45060,257,510,37287,18643,909,909,1
750,MOBLAND Weed Farm #750,Epic,1,1,750,1,1,0,31,12,12,1210,43680,257,510,37395,18697,904,904,1
751,MOBLAND Weed Farm #751,Rare,1,1,751,1,1,0,21,9,9,900,44940,240,427,24722,12361,768,768,1
752,MOBLAND Weed Farm #752,Rare,1,1,752,1,1,0,21,9,9,830,44940,240,445,24887,12443,742,742,1
753,MOBLAND Weed Farm #753,Common,1,1,753,1,1,0,1,4,4,320,44760,237,377,10015,5007,578,578,1
754,MOBLAND Weed Farm #754,Rare,1,1,754,1,1,0,21,9,9,920,42900,237,430,23887,11943,768,768,1
755,MOBLAND Weed Farm #755,Common,1,1,755,1,1,0,1,4,4,300,42660,255,362,9900,4950,601,601,1
756,MOBLAND Weed Farm #756,Uncommon,1,1,756,1,1,0,11,6,6,590,41940,252,412,14050,7025,683,683,1
757,MOBLAND Weed Farm #757,Common,1,1,757,1,1,0,1,4,4,270,44280,257,362,9415,4707,627,627,1
758,MOBLAND Weed Farm #758,Common,1,1,758,1,1,0,1,4,4,310,43440,247,380,9962,4981,585,585,1
759,MOBLAND Weed Farm #759,Common,1,1,759,1,1,0,1,4,4,280,42480,240,365,9680,4840,607,607,1
760,MOBLAND Weed Farm #760,Common,1,1,760,1,1,0,1,4,4,310,41520,260,370,9275,4637,624,624,1
761,MOBLAND Weed Farm #761,Common,1,1,761,1,1,0,1,4,4,300,41340,247,365,9982,4991,582,582,1
762,MOBLAND Weed Farm #762,Common,1,1,762,1,1,0,1,4,4,300,42720,252,352,9887,4943,576,576,1
763,MOBLAND Weed Farm #763,Common,1,1,763,1,1,0,1,4,4,300,41580,252,370,9902,4951,623,623,1
764,MOBLAND Weed Farm #764,Common,1,1,764,1,1,0,1,4,4,310,44040,255,367,9215,4607,606,606,1
765,MOBLAND Weed Farm #765,Common,1,1,765,1,1,0,1,4,4,300,45120,252,345,9140,4570,579,579,1
766,MOBLAND Weed Farm #766,Uncommon,1,1,766,1,1,0,11,6,6,630,42360,252,390,14772,7386,641,641,1
767,MOBLAND Weed Farm #767,Rare,1,1,767,1,1,0,21,9,9,890,41520,255,427,23522,11761,772,772,1
768,MOBLAND Weed Farm #768,Epic,1,1,768,1,1,0,31,12,12,1290,43800,260,530,36315,18157,912,912,1
769,MOBLAND Weed Farm #769,Uncommon,1,1,769,1,1,0,11,6,6,540,42180,245,397,13882,6941,683,683,1
770,MOBLAND Weed Farm #770,Common,1,1,770,1,1,0,1,4,4,280,44280,240,350,10010,5005,602,602,1
771,MOBLAND Weed Farm #771,Uncommon,1,1,771,1,1,0,11,6,6,630,41280,237,410,13802,6901,639,639,1
772,MOBLAND Weed Farm #772,Common,1,1,772,1,1,0,1,4,4,280,44040,245,362,9467,4733,606,606,1
773,MOBLAND Weed Farm #773,Common,1,1,773,1,1,0,1,4,4,270,42540,242,362,9652,4826,605,605,1
774,MOBLAND Weed Farm #774,Common,1,1,774,1,1,0,1,4,4,270,43440,250,375,9970,4985,614,614,1
775,MOBLAND Weed Farm #775,Common,1,1,775,1,1,0,1,4,4,270,43440,247,352,9547,4773,589,589,1
776,MOBLAND Weed Farm #776,Common,1,1,776,1,1,0,1,4,4,280,43020,240,367,9950,4975,606,606,1
777,MOBLAND Weed Farm #777,Uncommon,1,1,777,1,1,0,11,6,6,590,43200,260,402,14857,7428,641,641,1
778,MOBLAND Weed Farm #778,Rare,1,1,778,1,1,0,21,9,9,870,44100,257,457,25032,12516,758,758,1
779,MOBLAND Weed Farm #779,Legendary,1,1,779,1,1,0,41,16,16,1390,42180,255,582,57160,28580,1119,1119,1
780,MOBLAND Weed Farm #780,Common,1,1,780,1,1,0,1,4,4,270,43080,255,367,9150,4575,601,601,1
781,MOBLAND Weed Farm #781,Common,1,1,781,1,1,0,1,4,4,280,44820,250,365,9450,4725,610,610,1
782,MOBLAND Weed Farm #782,Common,1,1,782,1,1,0,1,4,4,300,42780,240,365,9495,4747,596,596,1
783,MOBLAND Weed Farm #783,Common,1,1,783,1,1,0,1,4,4,270,45060,257,375,9962,4981,582,582,1
784,MOBLAND Weed Farm #784,Legendary,1,1,784,1,1,0,41,16,16,1530,43920,242,627,38660,19330,1056,1056,1
785,MOBLAND Weed Farm #785,Rare,1,1,785,1,1,0,21,9,9,860,44940,240,457,23625,11812,740,740,1
786,MOBLAND Weed Farm #786,Common,1,1,786,1,1,0,1,4,4,270,42600,245,352,9897,4948,629,629,1
787,MOBLAND Weed Farm #787,Rare,1,1,787,1,1,0,21,9,9,940,44400,257,430,23930,11965,760,760,1
788,MOBLAND Weed Farm #788,Common,1,1,788,1,1,0,1,4,4,310,43380,260,375,9737,4868,621,621,1
789,MOBLAND Weed Farm #789,Epic,1,1,789,1,1,0,31,12,12,1080,44040,257,512,38397,19198,890,890,1
790,MOBLAND Weed Farm #790,Common,1,1,790,1,1,0,1,4,4,310,43860,252,350,9950,4975,606,606,1
791,MOBLAND Weed Farm #791,Common,1,1,791,1,1,0,1,4,4,320,41760,245,360,9695,4847,608,608,1
792,MOBLAND Weed Farm #792,Rare,1,1,792,1,1,0,21,9,9,870,42600,247,447,24270,12135,736,736,1
793,MOBLAND Weed Farm #793,Common,1,1,793,1,1,0,1,4,4,320,41400,252,360,9242,4621,576,576,1
794,MOBLAND Weed Farm #794,Uncommon,1,1,794,1,1,0,11,6,6,540,41940,252,385,14080,7040,645,645,1
795,MOBLAND Weed Farm #795,Rare,1,1,795,1,1,0,21,9,9,840,41580,242,437,23922,11961,731,731,1
796,MOBLAND Weed Farm #796,Uncommon,1,1,796,1,1,0,11,6,6,610,41940,252,400,13957,6978,674,674,1
797,MOBLAND Weed Farm #797,Uncommon,1,1,797,1,1,0,11,6,6,610,41940,252,380,14792,7396,673,673,1
798,MOBLAND Weed Farm #798,Uncommon,1,1,798,1,1,0,11,6,6,550,44700,257,417,14030,7015,653,653,1
799,MOBLAND Weed Farm #799,Common,1,1,799,1,1,0,1,4,4,310,41880,245,355,9582,4791,606,606,1
800,MOBLAND Weed Farm #800,Uncommon,1,1,800,1,1,0,11,6,6,630,42420,260,417,14595,7297,675,675,1
801,MOBLAND Weed Farm #801,Common,1,1,801,1,1,0,1,4,4,320,42540,252,360,9330,4665,615,615,1
802,MOBLAND Weed Farm #802,Rare,1,1,802,1,1,0,21,9,9,900,44940,240,422,23085,11542,738,738,1
803,MOBLAND Weed Farm #803,Uncommon,1,1,803,1,1,0,11,6,6,550,45180,237,400,14910,7455,681,681,1
804,MOBLAND Weed Farm #804,Common,1,1,804,1,1,0,1,4,4,280,42300,242,352,9657,4828,628,628,1
805,MOBLAND Weed Farm #805,Common,1,1,805,1,1,0,1,4,4,320,44460,260,360,9340,4670,609,609,1
806,MOBLAND Weed Farm #806,Common,1,1,806,1,1,0,1,4,4,310,45300,242,352,9185,4592,578,578,1
807,MOBLAND Weed Farm #807,Common,1,1,807,1,1,0,1,4,4,270,41580,245,365,9500,4750,594,594,1
808,MOBLAND Weed Farm #808,Common,1,1,808,1,1,0,1,4,4,280,44400,242,347,9567,4783,571,571,1
809,MOBLAND Weed Farm #809,Uncommon,1,1,809,1,1,0,11,6,6,540,41220,247,390,13847,6923,659,659,1
810,MOBLAND Weed Farm #810,Common,1,1,810,1,1,0,1,4,4,270,44100,240,357,9732,4866,605,605,1
811,MOBLAND Weed Farm #811,Uncommon,1,1,811,1,1,0,11,6,6,580,42360,257,410,14315,7157,657,657,1
812,MOBLAND Weed Farm #812,Common,1,1,812,1,1,0,1,4,4,300,41880,245,345,9175,4587,613,613,1
813,MOBLAND Weed Farm #813,Common,1,1,813,1,1,0,1,4,4,290,42240,237,345,9820,4910,572,572,1
814,MOBLAND Weed Farm #814,Rare,1,1,814,1,1,0,21,9,9,900,43860,247,460,24877,12438,737,737,1
815,MOBLAND Weed Farm #815,Common,1,1,815,1,1,0,1,4,4,290,42300,250,367,10037,5018,595,595,1
816,MOBLAND Weed Farm #816,Common,1,1,816,1,1,0,1,4,4,320,43500,240,355,9205,4602,587,587,1
817,MOBLAND Weed Farm #817,Common,1,1,817,1,1,0,1,4,4,270,43620,240,370,9925,4962,611,611,1
818,MOBLAND Weed Farm #818,Rare,1,1,818,1,1,0,21,9,9,840,42000,260,427,23695,11847,725,725,1
819,MOBLAND Weed Farm #819,Common,1,1,819,1,1,0,1,4,4,280,43560,245,370,9280,4640,615,615,1
820,MOBLAND Weed Farm #820,Rare,1,1,820,1,1,0,21,9,9,840,44940,240,430,23800,11900,748,748,1
821,MOBLAND Weed Farm #821,Rare,1,1,821,1,1,0,21,9,9,840,44220,257,430,23242,11621,715,715,1
822,MOBLAND Weed Farm #822,Uncommon,1,1,822,1,1,0,11,6,6,600,43740,237,417,14112,7056,678,678,1
823,MOBLAND Weed Farm #823,Common,1,1,823,1,1,0,1,4,4,310,44520,245,367,9585,4792,585,585,1
824,MOBLAND Weed Farm #824,Rare,1,1,824,1,1,0,21,9,9,860,41340,250,425,23230,11615,766,766,1
825,MOBLAND Weed Farm #825,Rare,1,1,825,1,1,0,21,9,9,900,44520,240,442,23882,11941,750,750,1
826,MOBLAND Weed Farm #826,Rare,1,1,826,1,1,0,21,9,9,920,43920,237,457,23310,11655,746,746,1
827,MOBLAND Weed Farm #827,Epic,1,1,827,1,1,0,31,12,12,1120,43680,257,525,35885,17942,919,919,1
828,MOBLAND Weed Farm #828,Common,1,1,828,1,1,0,1,4,4,290,45060,257,372,9372,4686,613,613,1
829,MOBLAND Weed Farm #829,Common,1,1,829,1,1,0,1,4,4,290,45120,257,370,9205,4602,610,610,1
830,MOBLAND Weed Farm #830,Legendary,1,1,830,1,1,0,41,16,16,1370,44100,245,587,36997,18498,1070,1070,1
831,MOBLAND Weed Farm #831,Common,1,1,831,1,1,0,1,4,4,270,41100,240,357,9922,4961,603,603,1
832,MOBLAND Weed Farm #832,Common,1,1,832,1,1,0,1,4,4,320,41820,242,350,10047,5023,584,584,1
833,MOBLAND Weed Farm #833,Rare,1,1,833,1,1,0,21,9,9,880,42360,242,462,23362,11681,732,732,1
834,MOBLAND Weed Farm #834,Uncommon,1,1,834,1,1,0,11,6,6,610,43200,250,390,14277,7138,632,632,1
835,MOBLAND Weed Farm #835,Uncommon,1,1,835,1,1,0,11,6,6,630,41520,257,395,14422,7211,667,667,1
836,MOBLAND Weed Farm #836,Common,1,1,836,1,1,0,1,4,4,300,43500,242,367,9277,4638,580,580,1
837,MOBLAND Weed Farm #837,Common,1,1,837,1,1,0,1,4,4,290,43860,247,342,9437,4718,575,575,1
838,MOBLAND Weed Farm #838,Uncommon,1,1,838,1,1,0,11,6,6,610,41220,247,415,13970,6985,690,690,1
839,MOBLAND Weed Farm #839,Rare,1,1,839,1,1,0,21,9,9,860,44220,257,450,24127,12063,726,726,1
840,MOBLAND Weed Farm #840,Uncommon,1,1,840,1,1,0,11,6,6,650,41940,252,417,14892,7446,676,676,1
841,MOBLAND Weed Farm #841,Uncommon,1,1,841,1,1,0,11,6,6,560,41520,255,417,14662,7331,675,675,1
842,MOBLAND Weed Farm #842,Uncommon,1,1,842,1,1,0,11,6,6,550,43320,260,382,13840,6920,658,658,1
843,MOBLAND Weed Farm #843,Rare,1,1,843,1,1,0,21,9,9,970,45300,247,455,23512,11756,780,780,1
844,MOBLAND Weed Farm #844,Rare,1,1,844,1,1,0,21,9,9,930,41460,255,422,23355,11677,767,767,1
845,MOBLAND Weed Farm #845,Epic,1,1,845,1,1,0,31,12,12,1300,45000,247,510,36332,18166,918,918,1
846,MOBLAND Weed Farm #846,Rare,1,1,846,1,1,0,21,9,9,910,43380,252,455,23275,11637,762,762,1
847,MOBLAND Weed Farm #847,Epic,1,1,847,1,1,0,31,12,12,1250,42600,237,517,36040,18020,886,886,1
848,MOBLAND Weed Farm #848,Uncommon,1,1,848,1,1,0,11,6,6,540,42000,242,382,14342,7171,657,657,1
849,MOBLAND Weed Farm #849,Epic,1,1,849,1,1,0,31,12,12,1200,41880,237,520,38785,19392,875,875,1
850,MOBLAND Weed Farm #850,Uncommon,1,1,850,1,1,0,11,6,6,600,43260,257,412,13960,6980,651,651,1
851,MOBLAND Weed Farm #851,Uncommon,1,1,851,1,1,0,11,6,6,590,44040,240,382,14272,7136,642,642,1
852,MOBLAND Weed Farm #852,Uncommon,1,1,852,1,1,0,11,6,6,640,41940,240,415,14095,7047,627,627,1
853,MOBLAND Weed Farm #853,Uncommon,1,1,853,1,1,0,11,6,6,620,41220,237,412,14270,7135,682,682,1
854,MOBLAND Weed Farm #854,Common,1,1,854,1,1,0,1,4,4,300,45060,250,365,9337,4668,624,624,1
855,MOBLAND Weed Farm #855,Epic,1,1,855,1,1,0,31,12,12,1180,44820,260,515,38267,19133,885,885,1
856,MOBLAND Weed Farm #856,Common,1,1,856,1,1,0,1,4,4,320,43080,237,362,9312,4656,618,618,1
857,MOBLAND Weed Farm #857,Uncommon,1,1,857,1,1,0,11,6,6,540,44640,250,397,14997,7498,669,669,1
858,MOBLAND Weed Farm #858,Common,1,1,858,1,1,0,1,4,4,310,42660,247,370,10025,5012,598,598,1
859,MOBLAND Weed Farm #859,Common,1,1,859,1,1,0,1,4,4,290,43260,260,367,9995,4997,629,629,1
860,MOBLAND Weed Farm #860,Common,1,1,860,1,1,0,1,4,4,270,41040,245,357,9437,4718,611,611,1
861,MOBLAND Weed Farm #861,Common,1,1,861,1,1,0,1,4,4,300,42240,260,362,9742,4871,585,585,1
862,MOBLAND Weed Farm #862,Common,1,1,862,1,1,0,1,4,4,290,42480,245,360,9915,4957,604,604,1
863,MOBLAND Weed Farm #863,Common,1,1,863,1,1,0,1,4,4,310,44340,245,362,9592,4796,571,571,1
864,MOBLAND Weed Farm #864,Epic,1,1,864,1,1,0,31,12,12,1280,41100,240,500,37485,18742,936,936,1
865,MOBLAND Weed Farm #865,Common,1,1,865,1,1,0,1,4,4,320,43860,255,350,10055,5027,572,572,1
866,MOBLAND Weed Farm #866,Epic,1,1,866,1,1,0,31,12,12,1200,43680,257,532,35995,17997,930,930,1
867,MOBLAND Weed Farm #867,Common,1,1,867,1,1,0,1,4,4,320,44340,245,372,9612,4806,571,571,1
868,MOBLAND Weed Farm #868,Common,1,1,868,1,1,0,1,4,4,290,44040,257,377,9712,4856,609,609,1
869,MOBLAND Weed Farm #869,Common,1,1,869,1,1,0,1,4,4,310,44880,242,352,9940,4970,593,593,1
870,MOBLAND Weed Farm #870,Common,1,1,870,1,1,0,1,4,4,300,44340,257,347,9690,4845,609,609,1
871,MOBLAND Weed Farm #871,Common,1,1,871,1,1,0,1,4,4,320,43680,240,370,9400,4700,613,613,1
872,MOBLAND Weed Farm #872,Uncommon,1,1,872,1,1,0,11,6,6,610,42840,257,380,13935,6967,645,645,1
873,MOBLAND Weed Farm #873,Common,1,1,873,1,1,0,1,4,4,310,41760,247,367,9177,4588,622,622,1
874,MOBLAND Weed Farm #874,Common,1,1,874,1,1,0,1,4,4,270,43740,260,360,9885,4942,617,617,1
875,MOBLAND Weed Farm #875,Uncommon,1,1,875,1,1,0,11,6,6,620,41940,252,415,14470,7235,661,661,1
876,MOBLAND Weed Farm #876,Uncommon,1,1,876,1,1,0,11,6,6,600,42660,245,392,13827,6913,678,678,1
877,MOBLAND Weed Farm #877,Common,1,1,877,1,1,0,1,4,4,320,43560,242,372,9302,4651,582,582,1
878,MOBLAND Weed Farm #878,Rare,1,1,878,1,1,0,21,9,9,870,43920,237,460,22770,11385,742,742,1
879,MOBLAND Weed Farm #879,Common,1,1,879,1,1,0,1,4,4,320,44880,245,360,9835,4917,598,598,1
880,MOBLAND Weed Farm #880,Common,1,1,880,1,1,0,1,4,4,280,44760,255,372,9352,4676,573,573,1
881,MOBLAND Weed Farm #881,Common,1,1,881,1,1,0,1,4,4,290,41520,242,352,9665,4832,627,627,1
882,MOBLAND Weed Farm #882,Uncommon,1,1,882,1,1,0,11,6,6,600,41100,255,385,14072,7036,665,665,1
883,MOBLAND Weed Farm #883,Uncommon,1,1,883,1,1,0,11,6,6,650,43680,240,387,14862,7431,655,655,1
884,MOBLAND Weed Farm #884,Common,1,1,884,1,1,0,1,4,4,290,41160,247,365,9812,4906,610,610,1
885,MOBLAND Weed Farm #885,Uncommon,1,1,885,1,1,0,11,6,6,560,42060,257,380,13897,6948,656,656,1
886,MOBLAND Weed Farm #886,Common,1,1,886,1,1,0,1,4,4,290,41100,260,350,9845,4922,578,578,1
887,MOBLAND Weed Farm #887,Common,1,1,887,1,1,0,1,4,4,280,42360,247,360,9970,4985,626,626,1
888,MOBLAND Weed Farm #888,Common,1,1,888,1,1,0,1,4,4,270,44640,257,377,9880,4940,613,613,1
889,MOBLAND Weed Farm #889,Common,1,1,889,1,1,0,1,4,4,300,43620,247,377,9182,4591,599,599,1
890,MOBLAND Weed Farm #890,Rare,1,1,890,1,1,0,21,9,9,910,44580,252,430,24280,12140,785,785,1
891,MOBLAND Weed Farm #891,Common,1,1,891,1,1,0,1,4,4,270,41340,255,362,9800,4900,619,619,1
892,MOBLAND Weed Farm #892,Rare,1,1,892,1,1,0,21,9,9,860,42900,247,422,24422,12211,744,744,1
893,MOBLAND Weed Farm #893,Uncommon,1,1,893,1,1,0,11,6,6,620,43440,237,387,14327,7163,642,642,1
894,MOBLAND Weed Farm #894,Common,1,1,894,1,1,0,1,4,4,320,41220,252,370,9442,4721,576,576,1
895,MOBLAND Weed Farm #895,Common,1,1,895,1,1,0,1,4,4,270,44460,252,357,9277,4638,620,620,1
896,MOBLAND Weed Farm #896,Common,1,1,896,1,1,0,1,4,4,270,43680,247,375,9767,4883,624,624,1
897,MOBLAND Weed Farm #897,Uncommon,1,1,897,1,1,0,11,6,6,650,43020,242,415,14095,7047,642,642,1
898,MOBLAND Weed Farm #898,Common,1,1,898,1,1,0,1,4,4,320,43140,237,352,9410,4705,629,629,1
899,MOBLAND Weed Farm #899,Common,1,1,899,1,1,0,1,4,4,320,41520,237,362,9667,4833,592,592,1
900,MOBLAND Weed Farm #900,Rare,1,1,900,1,1,0,21,9,9,850,44340,260,432,23685,11842,759,759,1
901,MOBLAND Weed Farm #901,Legendary,1,1,901,1,1,0,41,16,16,1540,42480,260,630,38037,19018,1080,1080,1
902,MOBLAND Weed Farm #902,Uncommon,1,1,902,1,1,0,11,6,6,540,43260,247,400,14727,7363,642,642,1
903,MOBLAND Weed Farm #903,Rare,1,1,903,1,1,0,21,9,9,980,42600,250,457,24875,12437,715,715,1
904,MOBLAND Weed Farm #904,Common,1,1,904,1,1,0,1,4,4,300,41100,245,375,9650,4825,573,573,1
905,MOBLAND Weed Farm #905,Common,1,1,905,1,1,0,1,4,4,270,44340,257,357,9427,4713,622,622,1
906,MOBLAND Weed Farm #906,Uncommon,1,1,906,1,1,0,11,6,6,610,43800,242,380,14402,7201,649,649,1
907,MOBLAND Weed Farm #907,Common,1,1,907,1,1,0,1,4,4,280,43140,245,347,9520,4760,583,583,1
908,MOBLAND Weed Farm #908,Common,1,1,908,1,1,0,1,4,4,270,41040,240,355,9340,4670,609,609,1
909,MOBLAND Weed Farm #909,Epic,1,1,909,1,1,0,31,12,12,1300,43680,257,515,37132,18566,908,908,1
910,MOBLAND Weed Farm #910,Uncommon,1,1,910,1,1,0,11,6,6,540,45300,252,415,13875,6937,692,692,1
911,MOBLAND Weed Farm #911,Common,1,1,911,1,1,0,1,4,4,290,44940,255,355,9380,4690,620,620,1
912,MOBLAND Weed Farm #912,Epic,1,1,912,1,1,0,31,12,12,1150,42000,242,505,38930,19465,918,918,1
913,MOBLAND Weed Farm #913,Common,1,1,913,1,1,0,1,4,4,310,41220,252,362,9940,4970,606,606,1
914,MOBLAND Weed Farm #914,Uncommon,1,1,914,1,1,0,11,6,6,560,44220,255,385,13717,6858,661,661,1
915,MOBLAND Weed Farm #915,Rare,1,1,915,1,1,0,21,9,9,830,44940,240,457,24775,12387,734,734,1
916,MOBLAND Weed Farm #916,Common,1,1,916,1,1,0,1,4,4,320,42720,260,372,9667,4833,591,591,1
917,MOBLAND Weed Farm #917,Uncommon,1,1,917,1,1,0,11,6,6,560,43140,240,390,14617,7308,652,652,1
918,MOBLAND Weed Farm #918,Uncommon,1,1,918,1,1,0,11,6,6,600,41940,252,382,13942,6971,673,673,1
